customer_id,customer_name,account_type,transaction_amount,transaction_type,city
5022,Courtney Mueller,Current,1469.8319999999999,Debit,West Daniel
5023,Richard Adams,Current,2473.6635,Credit,Holthaven
5024,Theodore Sims,Savings,34746.4845,Credit,North Samuelton
5025,William Smith,Current,49528.164000000004,Debit,Bridgesland
5026,Abigail Powell,Savings,10143.588,Debit,Amandashire
5027,Daniel Jones,Current,10613.064,Debit,South Jamesside
5028,John Bryant,Current,23591.757,Credit,North Leslie
5029,Christy Smith,Savings,34736.856,Debit,Hamiltonport
5030,Robert Bray,Savings,42228.133499999996,Debit,Nicoleborough
5031,Omar Compton,Current,30220.617000000002,Credit,Port Timothy
5032,Paul Ramirez,Current,25628.673,Credit,Timothyfurt
5033,Courtney Stein,Savings,22219.3335,Credit,Thomasstad
5034,Anthony Osborne,Current,41060.260500000004,Debit,Emilychester
5035,Brandon Hudson,Current,38689.748999999996,Debit,New Valerieburgh
5036,Sonya Cowan,Current,32466.661500000002,Debit,New Paula
5037,Virginia Levine,Current,9901.08,Credit,New Brentland
5038,Bianca Gonzales,Current,52270.575000000004,Credit,New Kathytown
5039,Mrs. Cynthia Maldonado DVM,Current,45965.7765,Credit,Whiteville
5040,Karen Valdez,Savings,42900.312000000005,Debit,North Stevenland
5041,Michael Valenzuela,Current,2303.2065000000002,Credit,Gregoryshire
5042,Mrs. Alyssa Thompson MD,Savings,47431.23,Credit,New Mark
5043,Daniel Baker,Savings,51691.510500000004,Debit,New Christinaview
5044,Chris Fletcher,Savings,10902.801000000001,Debit,East Donna
5045,Jeffrey Castillo,Savings,9052.785000000002,Debit,Wolfetown
5046,Robert Cook,Current,22909.876500000002,Debit,New Cherylton
5047,Cheryl Hicks,Current,38969.794499999996,Credit,Banksfurt
5048,Beth Reynolds,Current,8025.318,Debit,Edwardmouth
5049,Robert Sanchez,Current,16413.8625,Credit,North Michaelburgh
5050,Clinton Miller,Savings,12669.825,Debit,North Jamieshire
5051,David Romero,Current,39290.2545,Credit,Donnatown
5052,Holly Hughes,Savings,7271.628,Debit,Arnoldfort
5053,Joan Vega,Savings,38773.875,Credit,New Markland
5054,William Campos DDS,Current,16316.5275,Debit,Nicoleburgh
5055,Marie Avila,Savings,17917.0845,Credit,Joseview
5056,Alan Fox,Current,14673.267000000002,Credit,Christopherland
5057,Ryan Harris,Current,19070.4675,Debit,South Dustinfurt
5058,Jodi Garcia,Savings,9970.915500000001,Credit,New Timothy
5059,Johnny Snyder,Current,39478.9815,Debit,East Jamesborough
5060,Andrea Price,Savings,33182.2575,Credit,Moralesfort
5061,Margaret Bruce,Current,43105.944,Debit,South David
5062,Amanda Gamble,Current,2514.372,Credit,Lake Brittanychester
5063,Keith Graham,Current,48610.2015,Debit,Armstrongton
5064,Michael Brown,Current,27296.1045,Debit,Port Marvin
5065,William Raymond,Current,51122.2845,Debit,Port Maureenview
5066,Scott Burch,Current,22180.368000000002,Debit,Powellborough
5067,Melissa Knapp,Savings,5683.3875,Credit,Jimenezborough
5068,Lisa Underwood,Current,41672.967000000004,Credit,Robertshire
5069,Penny Jones,Savings,24518.161500000002,Debit,North Justin
5070,Stephanie Barnes,Savings,6413.8935,Debit,Mcdowellfurt
5071,Michael Bowman,Savings,7755.5625,Credit,New Tylerfurt
5072,Kristin Jimenez,Savings,40377.3825,Debit,Lake Meganmouth
5073,Luis Craig,Savings,27370.2135,Debit,Katelynfort
5074,Christina Ball,Current,48223.034999999996,Debit,Christinaborough
5075,Tiffany Callahan,Current,42690.9945,Credit,South Felicia
5076,Steven Smith,Savings,45495.061499999996,Credit,Millerberg
5077,Erica Herrera,Savings,15790.624500000002,Credit,Triciaport
5078,Lori Stone,Savings,20630.2425,Credit,Lake Kendramouth
5079,Veronica Stone,Current,16699.000500000002,Credit,West Hollyfurt
5080,Robert Riggs,Current,29702.1375,Credit,Rhodeshaven
5081,Brenda Frank,Savings,24110.215500000002,Credit,Herrerafurt
5082,Levi Holt,Current,3069.2235000000005,Debit,Noahberg
5083,Ellen Sellers,Savings,34956.39000000001,Debit,Lake Marvinbury
5084,Kyle Diaz,Savings,10684.390500000001,Debit,East Michael
5085,Matthew May,Current,3421.2570000000005,Credit,Suttonstad
5086,Craig Miller,Savings,11714.8185,Debit,North Stevenfort
5087,Kristina Benjamin,Savings,40054.3815,Debit,East Heather
5088,Jill Beasley,Savings,50378.03400000001,Credit,Angelicabury
5089,Jacob Vega,Savings,48843.4065,Debit,Hensleyport
5090,Michael Hernandez,Current,44089.143000000004,Credit,Andrewmouth
5091,Thomas Alvarado,Savings,5606.5275,Debit,South Ambertown
5092,Dr. Stephanie Walker,Current,42198.303,Credit,Kelleyhaven
5093,Vincent Rowe,Current,42786.702,Debit,Port Christopher
5094,Todd Wiley,Current,47840.037000000004,Debit,North Gabrielle
5095,Heather Rojas,Current,14466.774,Credit,New John
5096,Jason Peters,Current,4314.8279999999995,Credit,Lake Craig
5097,Elizabeth James,Savings,52308.72150000001,Debit,Lake Alexanderland
5098,Joseph Walls,Savings,50218.287000000004,Credit,Loveview
5099,Tommy Roberts,Savings,6142.017,Credit,Brittanytown
5100,Patrick Anderson,Current,41344.768500000006,Debit,North Erikville
5101,Sharon Miller,Savings,9361.296,Credit,South Cynthia
5102,Julian Greene,Current,24671.913000000004,Credit,West Brian
5103,Melissa Stone,Current,16838.7765,Credit,Garytown
5104,Lisa Wise,Savings,11544.792000000001,Credit,Wardmouth
5105,Austin Morgan,Current,45156.5205,Credit,Geraldville
5106,Michael Calhoun Jr.,Current,40243.266,Debit,Port Beth
5107,Brent Neal,Current,3898.0200000000004,Debit,East Edwardville
5108,Peter Jones,Current,6826.9635,Credit,Johnbury
5109,Heather Meyer,Current,20964.279,Debit,Port Heidi
5110,Raymond Vaughn,Current,5830.461,Credit,Brianfort
5111,Jody Smith,Current,35309.316,Debit,Lake Pamela
5112,Antonio Gomez,Current,47290.488,Debit,Samuelmouth
5113,Jennifer Garcia,Current,29020.152000000002,Debit,Dylanstad
5114,Traci Jones,Current,19494.657,Credit,Lake David
5115,Cynthia Mendoza,Savings,28815.969,Debit,Pamelastad
5116,Kristin Wilson,Savings,35492.7825,Credit,South David
5117,Charles Williams,Current,38193.057,Debit,South Jeffstad
5118,Sabrina Mclaughlin,Savings,41436.12900000001,Debit,Port Patrick
5119,Raymond Davis,Current,8643.4215,Credit,Howeberg
5120,Patricia Rodriguez,Current,48331.920000000006,Credit,East Patricia
5121,Michael Oneal,Savings,11307.765,Credit,Lake Karenfort
5122,Bryan Romero,Savings,40472.502,Debit,Port Brookeview
5123,Angela Dyer,Current,6289.0695000000005,Credit,Port Sharonside
5124,Tiffany Evans,Savings,24623.34,Credit,Lisatown
5125,Kevin Thomas,Current,19313.353499999997,Debit,Colonstad
5126,Rachel Boyd,Savings,467.88000000000005,Credit,Bakerberg
5127,Sara Lopez,Savings,25245.076500000003,Debit,New Catherine
5128,Mrs. Jocelyn Barker,Savings,17100.3315,Debit,East John
5129,Barbara Griffith DVM,Current,40703.75400000001,Debit,Kaylamouth
5130,Daniel Cox,Savings,18357.1395,Debit,Beststad
5131,Timothy Snyder,Savings,35870.856,Credit,Johnnyton
5132,Andrew Lopez,Savings,36645.063,Debit,South Patricia
5133,Heather Dixon,Savings,8217.699,Credit,Derekbury
5134,Nancy Wall,Current,15598.758,Credit,Dominguezchester
5135,Shelley Bauer,Current,35528.2725,Debit,Burkefort
5136,Jason Howard,Savings,39041.1945,Credit,Port Patriciaberg
5137,Steven Cooper,Current,19557.279,Debit,South Karen
5138,Logan Lopez,Savings,25406.199,Debit,Harveymouth
5139,Jeffrey Lyons,Savings,24268.713000000003,Credit,Ravenfurt
5140,Jerry Lindsey,Savings,42450.2925,Debit,Ashleyborough
5141,Preston King,Current,38579.709,Credit,Murphyside
5142,Brittany Mcknight,Savings,25224.633,Debit,East Willieview
5143,Jason Dunn,Current,6411.111,Debit,Dianeborough
5144,Philip Carrillo,Savings,5306.0385,Debit,Shannonchester
5145,Elizabeth Lyons,Savings,2273.3655000000003,Debit,Newmanshire
5146,Linda Young,Current,26158.618500000004,Debit,Elizabethville
5147,Jamie Clark,Savings,52148.271,Credit,Powersview
5148,Ms. Regina Hale DVM,Current,14344.659,Credit,New Christinemouth
5149,James Holmes,Savings,30649.584000000003,Credit,Clarkside
5150,Caleb Gonzales,Savings,44865.324,Debit,Nancyton
5151,Bryan Rhodes DDS,Current,20624.646,Debit,Matthewchester
5152,Jordan Hernandez,Savings,21045.171000000002,Debit,Fordland
5153,Shane Huang,Current,9085.4715,Debit,Zimmermanside
5154,Mr. Stephen Haynes,Savings,13650.882000000001,Debit,Billmouth
5155,Brian Payne,Savings,22177.176,Credit,South Chad
5156,Sarah Gillespie DDS,Savings,21862.1025,Credit,South Michaelland
5157,Stephanie Thompson,Savings,51795.16650000001,Credit,West Johnnyport
5158,Wesley Parker,Current,26519.850000000002,Debit,Maciaschester
5159,Christopher Patel,Current,31316.145000000004,Credit,South Ryan
5160,Kenneth Spencer,Savings,29132.9535,Credit,Jenningshaven
5161,Frederick Pearson,Savings,30998.016,Credit,North Brandytown
5162,John Ramirez,Current,49938.3675,Debit,Dunnland
5163,Matthew Conrad,Savings,48982.1955,Debit,Benjaminfurt
5164,Alexandra Douglas,Savings,41565.342000000004,Debit,Meganton
5165,Michelle Gonzales,Current,26428.951500000003,Credit,Lake Juanshire
5166,Brian Fuller,Current,18481.6695,Credit,East Ashleyview
5167,Andrea Bauer,Savings,35192.5035,Credit,Josephmouth
5168,Paul Alvarez,Current,14656.131,Credit,Bryanshire
5169,Elizabeth Elliott,Savings,20597.031000000003,Credit,Robinsonfurt
5170,Alex Carlson,Current,32884.509000000005,Debit,New Kathy
5171,Carrie Hobbs,Current,15918.7875,Debit,East Kristen
5172,Austin Spencer,Current,9465.981,Debit,Bellmouth
5173,Gwendolyn Thompson,Savings,10402.413,Debit,Jenniferland
5174,Whitney Cook,Savings,5071.2480000000005,Credit,South Christopher
5175,Lisa Gibbs,Savings,3674.5065000000004,Credit,New Heather
5176,Larry Brown,Savings,18228.4725,Debit,Garymouth
5177,Gregory Clarke,Current,13370.9415,Credit,South Chelseahaven
5178,Stacy Black,Savings,2680.7025000000003,Credit,Port Melanieside
5179,Timothy Reid,Savings,1915.011,Debit,Butlerport
5180,Jennifer Sheppard,Savings,48577.44150000001,Credit,Troyville
5181,Shelby Chandler,Savings,22767.3705,Credit,Phillipborough
5182,Laura Simon,Savings,32177.8695,Credit,Justinshire
5183,Tiffany James,Savings,39065.8485,Credit,Lake Aprilbury
5184,Sara Cohen,Current,16974.257999999998,Credit,South Chelsea
5185,Tracy Black,Current,33209.3475,Debit,East Amandashire
5186,Jessica Ewing,Current,35022.834,Debit,Lake Emilyside
5187,Taylor Owens,Savings,35981.6205,Credit,Hebertmouth
5188,Matthew Burns,Current,47743.552500000005,Credit,Harrychester
5189,Clayton Thomas,Current,38901.9225,Credit,New Marchaven
5190,Angel Casey,Current,29235.3495,Debit,South Rhondaborough
5191,Jessica Thomas,Current,10041.496500000001,Debit,South John
5192,Roy Bryant,Savings,18877.131,Debit,West Amanda
5193,Scott King,Savings,3325.413,Credit,New Justinshire
5194,Mary Jackson,Savings,2856.4305,Credit,North Debra
5195,Jeffery Barker,Savings,7196.805,Credit,West Douglasville
5196,Teresa Carter,Savings,38304.955500000004,Debit,Walterview
5197,Alexander Wolfe,Current,43335.411,Debit,East Christianhaven
5198,Nicole Nunez,Current,3179.358,Credit,South Charlesshire
5199,Molly Bailey,Current,29492.211,Credit,Laurenstad
5200,Jonathan Holmes,Current,49867.712999999996,Credit,West Edward
5201,Jeremy Curry,Current,13510.644000000002,Credit,Branditon
5202,Kenneth Lane,Savings,24224.949,Credit,Ashleefurt
5203,Summer Wilson,Savings,16640.337,Credit,Rachelstad
5204,Noah Greene,Current,45135.552,Credit,Lake Shelley
5205,Billy Chang,Savings,36928.24800000001,Credit,Matthewhaven
5206,Donna Benson,Savings,4014.8955,Credit,West Norma
5207,Alexandra Mills,Current,37966.813500000004,Debit,South Thomas
5208,Steven Cohen,Current,35961.082500000004,Credit,South Michaelport
5209,Bryan Mitchell,Current,20134.779,Credit,Stephenchester
5210,Melissa Luna,Current,23875.74,Credit,Vargasborough
5211,Carl Smith,Current,9615.490500000002,Debit,New Andrew
5212,Kerri Pacheco,Current,45065.706000000006,Debit,Andrewfurt
5213,Mariah Davis,Savings,36080.625,Debit,North Andrewmouth
5214,James Gray,Savings,30813.7095,Debit,New Renee
5215,Danny Miller,Current,1260.6720000000003,Credit,Hahnmouth
5216,Dana Gardner,Savings,49459.242000000006,Debit,Port Rachel
5217,Maria Andrews,Savings,27753.946500000002,Credit,Port Rodney
5218,Kevin Green,Savings,2809.464,Debit,Lake Erik
5219,Kurt Torres,Savings,21037.506,Debit,Santosfurt
5220,Dustin Green,Current,9171.288,Debit,Dayton
5221,Ryan Thornton,Savings,9972.469500000001,Debit,South Timothy
5222,Daniel Marks,Savings,48817.755,Credit,Michellemouth
5223,Pamela Hernandez,Savings,31725.5505,Credit,Mirandaberg
5224,Diane Rojas,Current,42783.804000000004,Credit,Shanefort
5225,Justin Juarez,Savings,9008.811,Debit,Millermouth
5226,Frank Oconnor,Savings,14542.143,Credit,Andersonmouth
5227,Lee Kelley,Current,9833.2395,Debit,Ellenshire
5228,Lisa Simmons,Current,42069.8985,Debit,Lake Jesus
5229,Kimberly Franklin,Current,20191.825500000003,Credit,East Kimberlyport
5230,Thomas Mora,Savings,825.4995000000001,Credit,East Joshua
5231,Ashley Long,Current,46067.78400000001,Credit,South Scottfort
5232,Gina Ramirez,Current,1223.2185000000002,Credit,Lake Danielshire
5233,James Collins,Savings,48752.046,Debit,East Robin
5234,John Wolf,Savings,11971.9845,Credit,Davidville
5235,Mark James,Current,2746.5795000000003,Debit,South Jillburgh
5236,Ashley Garcia,Current,28883.19,Credit,West Jasonbury
5237,Travis Hawkins,Savings,25188.5865,Debit,Mccannstad
5238,Joseph Edwards,Current,3095.757,Debit,New Amanda
5239,John Nelson,Savings,7017.402,Debit,Michellestad
5240,David Bryant,Savings,19228.114500000003,Credit,Lake Robertmouth
5241,Karen Chen,Savings,26236.6335,Credit,Dayville
5242,Richard Carter,Current,42957.054000000004,Credit,New Stephanietown
5243,Mary Hart,Savings,52416.1155,Debit,Walterchester
5244,Mary Richardson,Savings,36483.1425,Credit,New Chadside
5245,Morgan Fisher,Savings,36041.071500000005,Debit,West Michaelport
5246,Kim Murray,Current,1765.239,Credit,East Christystad
5247,Curtis Rowe,Current,3574.4205,Debit,Tonyashire
5248,Jessica Mercer,Current,14785.0395,Debit,Christinefurt
5249,Joseph Guzman,Savings,16043.937000000002,Credit,North Derekview
5250,Nicole Maldonado,Savings,296.016,Debit,Samanthaborough
5251,Karen Brown,Savings,12005.6895,Debit,North Christopher
5252,Brandy Gomez,Savings,28207.2945,Debit,Monicamouth
5253,Olivia Porter,Savings,16129.260000000002,Debit,Vasquezburgh
5254,Cassandra Taylor,Savings,7439.691000000001,Credit,Anthonyville
5255,Bobby Faulkner,Current,3844.785,Credit,East Bethanystad
5256,Courtney Brooks,Current,16260.846000000001,Debit,Justinbury
5257,John Wood,Savings,21725.277000000002,Debit,Torresfort
5258,Shannon Rodriguez,Current,18769.537500000002,Debit,Lake Jack
5259,Erin Owen,Current,21210.325500000003,Debit,Carpenterport
5260,Carolyn Myers,Current,52386.138,Credit,Port Christopherbury
5261,Elizabeth Cross,Current,30900.219,Debit,East Michelleside
5262,Matthew Johnson,Current,984.3435000000001,Debit,Port Jilliantown
5263,Julie Robbins,Current,16288.377,Credit,Thompsonland
5264,Shannon Gomez,Current,14730.954,Debit,Roweburgh
5265,Howard Baker,Current,49588.497,Credit,Lake Samuelfurt
5266,Jacob Miller,Current,43131.00750000001,Credit,Natalieshire
5267,Catherine Chang,Savings,1191.141,Debit,Amberchester
5268,Diana Jensen,Savings,42081.438,Credit,West Robertchester
5269,Larry Phillips,Savings,32762.215500000002,Credit,East Kimberlyport
5270,John Davis,Savings,37990.7955,Credit,Port Alyssa
5271,Taylor Jones,Savings,28535.5245,Debit,Sarahfurt
5272,Jon Potts,Savings,44380.3185,Credit,Gomezport
5273,Ryan Shaffer,Savings,24439.2645,Credit,Mosleyport
5274,Dr. Rhonda Vazquez,Savings,47861.981999999996,Debit,Marshalltown
5275,Nicole Williams,Savings,8089.735500000001,Credit,Lake Stephanieside
5276,Jason Neal,Current,3484.971,Debit,Port Melinda
5277,Thomas Peters,Savings,25449.2175,Credit,South Danielberg
5278,Bryan Owen,Current,15971.329500000002,Credit,Montgomeryville
5279,Wanda Spencer,Savings,26439.483,Credit,East Charlesmouth
5280,Michael Kelley,Savings,44402.106,Credit,Katherineville
5281,Nicole Walker,Savings,46605.447,Credit,Schultzhaven
5282,Christopher Fox,Savings,9203.1345,Debit,Mcdonaldport
5283,Laura Miller,Current,28140.2205,Credit,Lisahaven
5284,Sarah Mitchell PhD,Savings,17550.0675,Credit,Mcbridemouth
5285,Ashley Barker,Savings,51323.065500000004,Debit,Port Kimberlyport
5286,Ashley Garcia,Current,24878.868000000002,Credit,Bethanyshire
5287,Sean Gross,Current,37866.108,Credit,Port Daniel
5288,Laura Riley,Current,17337.033,Credit,New Raymond
5289,Peter Sparks,Savings,35806.7535,Credit,South Walterburgh
5290,Kelli Jacobson,Current,9533.454,Debit,West Jamesmouth
5291,Drew Harrison,Savings,19775.290500000003,Credit,Charlesfort
5292,Christina Arnold,Savings,22488.396,Debit,West Johnland
5293,Dennis Morales,Savings,41313.0795,Debit,Davisbury
5294,Christopher Sandoval,Savings,27167.364,Debit,Jaredport
5295,Jonathan Byrd,Current,2930.1615,Credit,North Gregorymouth
5296,Tony Hall,Savings,16888.011,Debit,Port Sallystad
5297,James Johnson,Current,12840.534,Credit,Port Brian
5298,Jose Harrison,Current,2961.126,Credit,Cherylfort
5299,Kevin Brown,Savings,34892.4135,Credit,Hayesmouth
5300,Derek Bennett,Current,1373.316,Debit,Port Connie
5301,Javier Johnson,Current,33668.743500000004,Debit,Beckview
5302,Tina Jackson,Savings,44595.096,Credit,Port Mary
5303,Craig Robles,Savings,4719.6555,Debit,Mcclureside
5304,Hannah Williams,Savings,24272.871000000003,Credit,New Edwardview
5305,Traci Riley,Current,8422.1865,Credit,Brightfort
5306,Mr. James Norris,Savings,43735.146,Debit,South Richard
5307,Seth Wilson,Current,23256.912,Credit,South Haroldhaven
5308,Elizabeth Archer,Savings,22921.899,Debit,Porterton
5309,Susan Valdez,Savings,39148.4205,Debit,South Johnnychester
5310,Nichole Scott,Savings,28255.3425,Debit,East Ericatown
5311,Heather Freeman,Current,10820.817000000001,Credit,Port Janeville
5312,Kim Foster,Current,36793.301999999996,Credit,East Sharon
5313,Marc Kelly,Current,50133.436499999996,Debit,New Ethanhaven
5314,Heidi Russell,Savings,41868.72900000001,Debit,Karenside
5315,Andrew Wilson,Savings,27703.767000000003,Credit,Masonfurt
5316,Katherine Jones,Current,3068.583,Debit,Rowefurt
5317,Scott Wilson,Savings,32433.6285,Debit,New Elizabeth
5318,Stacey Griffith,Current,51648.4815,Debit,North Christopherberg
5319,Christine Owens,Savings,10604.6325,Credit,Connerborough
5320,Colin Murray,Current,39943.0395,Credit,Port Ashleyside
5321,Sean Brown,Savings,40304.691,Credit,North Morganhaven
5322,Amy Burgess,Current,44158.506,Credit,Campbellview
5323,Ariana Wise,Savings,45501.4875,Debit,Hannahfurt
5324,Melanie Grant,Current,43834.2345,Credit,Port Bradleymouth
5325,Alejandra Landry,Current,25977.493500000004,Debit,Evansshire
5326,Matthew Henderson,Current,29721.804,Debit,South Crystalmouth
5327,Susan Jones,Current,24199.476,Debit,South Joshuaborough
5328,Lawrence Cummings,Current,27274.485,Debit,Whiteville
5329,Elizabeth Hays,Current,42626.199,Debit,Michelleborough
5330,Jenna Mccoy,Savings,41698.03050000001,Credit,Tiffanytown
5331,Jonathan Brown,Savings,17512.036500000002,Debit,Robertstad
5332,Danielle Frye,Current,29296.512,Credit,Reyeston
5333,Shawn Thomas,Savings,19477.4055,Debit,Lake Richardbury
5334,Austin Castro,Savings,40753.524,Credit,North Amanda
5335,Frank Campbell,Savings,40096.3815,Credit,Jonestown
5336,John Rhodes,Current,49025.319,Debit,Johnsonshire
5337,Joseph Flores,Current,5852.5635,Credit,Caseyfurt
5338,Wanda Lopez,Savings,36807.96,Credit,Justinmouth
5339,Thomas Lewis,Current,50706.411,Credit,Murphystad
5340,Raymond Wilcox,Savings,27770.358,Debit,Perkinshaven
